Code,BlockId,Title,ClassKind,DepthInKind,IsResidual,PrimaryLocation,ChapterNo,BrowserLink,iCatLink,isLeaf,noOfNonResidualChildren,Primary tabulation,Grouping1,Grouping2,Grouping3,Grouping4,Grouping5,Version:2023 Jan 05 - 22:30 UTC
QA40,,- - - Pregnancy examination or test,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA41,,- - - Pregnant state,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA42,,- - - Supervision of normal pregnancy,category,1,False,True,24,browser,iCat,False,1,True,BlockL1-QA0,BlockL2-QA2,,,,
QA42.0,,- - - - Supervision of normal first pregnancy,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA42.Y,,- - - - Supervision of other specified normal pregnancy,category,2,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA42.Z,,"- - - - Supervision of normal pregnancy, unspecified",category,2,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA43,,- - - Supervision of high-risk pregnancy,category,1,False,True,24,browser,iCat,False,7,True,BlockL1-QA0,BlockL2-QA2,,,,
QA43.0,,- - - - Supervision of pregnancy with history of infertility,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA43.1,,- - - - Supervision of pregnancy with history of abortive outcome,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA43.2,,- - - - Supervision of pregnancy with other poor reproductive or obstetric history,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA43.3,,- - - - Supervision of pregnancy with history of insufficient antenatal care,category,2,False,True,24,browser,iCat,False,1,True,BlockL1-QA0,BlockL2-QA2,,,,
QA43.30,,- - - - - Concealed pregnancy,category,3,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA43.3Y,,- - - - - Other specified supervision of pregnancy with history of insufficient antenatal care,category,3,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA43.3Z,,"- - - - - Supervision of pregnancy with history of insufficient antenatal care, unspecified",category,3,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA43.4,,- - - - Supervision of elderly primigravida,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA43.5,,- - - - Supervision of very young primigravida,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA43.6,,- - - - Supervision of high-risk pregnancy due to social problems,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA43.Y,,- - - - Other specified supervision of high-risk pregnancy,category,2,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA43.Z,,"- - - - Supervision of high-risk pregnancy, unspecified",category,2,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA44,,- - - Expectant parent pre-birth visit,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA45,,- - - Antenatal screening,category,1,False,True,24,browser,iCat,False,2,True,BlockL1-QA0,BlockL2-QA2,,,,
QA45.0,,- - - - Antenatal screening for chromosomal anomalies,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA45.1,,- - - - Antenatal screening due to raised alphafetoprotein level,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA45.Y,,- - - - Other specified antenatal screening,category,2,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA45.Z,,"- - - - Antenatal screening, unspecified",category,2,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46,,- - - Outcome of delivery,category,1,False,True,24,browser,iCat,False,20,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.0,,- - - - Single live birth,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.1,,- - - - Single stillbirth,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.2,,"- - - - Twins, both liveborn",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.3,,"- - - - Twins, one liveborn and one stillborn",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.4,,"- - - - Twins, both stillborn",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.5,,"- - - - Triplets, all liveborn",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.6,,"- - - - Triplets, some liveborn",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.7,,"- - - - Triplets, all stillborn",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.8,,"- - - - Quadruplets, all liveborn",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.9,,"- - - - Quadruplets, some liveborn",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.A,,"- - - - Quadruplets, all stillborn",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.B,,"- - - - Quintuplets, all liveborn",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.C,,"- - - - Quintuplets, some liveborn",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.D,,"- - - - Quintuplets, all stillborn",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.E,,"- - - - Sextuplets, all liveborn",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.F,,"- - - - Sextuplets, some liveborn",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.G,,"- - - - Sextuplets, all stillborn",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.H,,"- - - - Other multiple births, all liveborn",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.J,,"- - - - Other multiple births, some liveborn",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.K,,"- - - - Other multiple births, all stillborn",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA46.Z,,"- - - - Outcome of delivery, unspecified",category,2,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47,,- - - Liveborn infants according to place of birth,category,1,False,True,24,browser,iCat,False,9,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.0,,"- - - - Singleton, born in hospital",category,2,False,True,24,browser,iCat,False,2,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.00,,"- - - - - Single liveborn infant, delivered vaginally",category,3,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.01,,"- - - - - Single liveborn infant, delivered by caesarean",category,3,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.0Y,,"- - - - - Other specified singleton, born in hospital",category,3,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.0Z,,"- - - - - Singleton, born in hospital, unspecified",category,3,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.1,,"- - - - Singleton, born outside hospital",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.2,,"- - - - Singleton, unspecified as to place of birth",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.3,,"- - - - Twin, born in hospital",category,2,False,True,24,browser,iCat,False,2,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.30,,"- - - - - Twin liveborn infant, delivered vaginally",category,3,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.31,,"- - - - - Twin liveborn infant, delivered by caesarean",category,3,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.3Y,,"- - - - - Other specified twin, born in hospital",category,3,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.3Z,,"- - - - - Twin, born in hospital, unspecified",category,3,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.4,,"- - - - Twin, born outside hospital",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.5,,"- - - - Twin, unspecified as to place of birth",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.6,,"- - - - Multiple other than twins, born in hospital",category,2,False,True,24,browser,iCat,False,2,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.60,,"- - - - - Multiple other than twins, delivered vaginally",category,3,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.61,,"- - - - - Multiple other than twins, delivered by caesarean section",category,3,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.6Y,,"- - - - - Other specified multiple other than twins, born in hospital",category,3,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.6Z,,"- - - - - Multiple other than twins, born in hospital, unspecified",category,3,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.7,,"- - - - Multiple other than twins, born outside hospital",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.8,,"- - - - Other multiple, unspecified as to place of birth",category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA47.Z,,"- - - - Liveborn infants according to place of birth, unspecified",category,2,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA48,,- - - Postpartum care or examination,category,1,False,True,24,browser,iCat,False,3,True,BlockL1-QA0,BlockL2-QA2,,,,
QA48.0,,- - - - Care or examination immediately after delivery,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA48.1,,- - - - Care or examination of lactating mother,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA48.2,,- - - - Routine postpartum follow-up,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA48.Y,,- - - - Other specified postpartum care or examination,category,2,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA48.Z,,"- - - - Postpartum care or examination, unspecified",category,2,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA49,,- - - Problems related to unwanted pregnancy,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA4A,,- - - Problems related to multiparity,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA4B,,- - - Contact with health services for menopausal counselling,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA4Y,,- - - Other specified contact with health services for reasons associated with reproduction,category,1,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
QA4Z,,"- - - Contact with health services for reasons associated with reproduction, unspecified",category,1,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA2,,,,
,BlockL2-QA5,- - Health care related circumstances influencing the episode of care without injury or harm,block,2,False,True,24,browser,iCat,False,4,,BlockL1-QA0,,,,,
,BlockL3-QA5,"- - - Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm",block,3,False,True,24,browser,iCat,False,4,,BlockL1-QA0,BlockL2-QA5,,,,
QA50,,- - - - Embolisation without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA5,,,
QA51,,- - - - Foreign body accidentally left in body without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA5,,,
QA52,,- - - - Failure of sterile precautions without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA5,,,
QA53,,- - - - Pressure as potential mode of injury without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA5,,,
QA5Y,,"- - - - Other specified circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm",category,1,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA5,,,
QA5Z,,"- - - - Circumstances associated with a surgical or other medical procedure influencing the episode of care, without injury or harm, unspecified",category,1,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA5,,,
,BlockL3-QA6,- - - Circumstances associated with a surgical or other medical device influencing the episode of care without injury or harm,block,3,False,True,24,browser,iCat,False,6,,BlockL1-QA0,BlockL2-QA5,,,,
QA60,,- - - - Structural device failure without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA6,,,
QA61,,- - - - Functional device failure without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA6,,,
QA62,,"- - - - Dislodgement, misconnection or de-attachment of a surgical or medical device without injury or harm",category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA6,,,
QA63,,- - - - Obstruction of device without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA6,,,
QA64,,- - - - Operator error without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA6,,,
QA65,,- - - - Combination or interaction of operator error and device failure without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA6,,,
QA6Y,,- - - - Other specified circumstances associated with a surgical or other medical device influencing the episode of care without injury or harm,category,1,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA6,,,
QA6Z,,"- - - - Circumstances associated with a surgical or other medical device influencing the episode of care without injury or harm, unspecified",category,1,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA6,,,
,BlockL3-QA7,"- - - Circumstances associated with exposure to a drug, medicament or biological substance influencing the episode of care without injury or harm",block,3,False,True,24,browser,iCat,False,11,,BlockL1-QA0,BlockL2-QA5,,,,
QA70,,- - - - Overdose of substance without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA7,,,
QA71,,- - - - Underdosing without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA7,,,
QA72,,- - - - Incorrect substance without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA7,,,
QA73,,- - - - Incorrect route of administration without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA7,,,
QA74,,- - - - Unspecified appropriateness of dosing or administration without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA7,,,
QA75,,- - - - Incorrect duration of administration or course of therapy without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA7,,,
QA76,,- - - - Medication or substance that is known to be an allergen without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA7,,,
QA77,,- - - - Medication or substance that is known to be contraindicated for the patient without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA7,,,
QA78,,- - - - Expired or deteriorated medication or substance without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA7,,,
QA79,,- - - - Drug or substance interactions without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA7,,,
QA7A,,- - - - Inappropriate stoppage or discontinuation of drug without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA7,,,
QA7Y,,"- - - - Other specified circumstances associated with exposure to a drug, medicament or biological substance influencing the episode of care without injury or harm",category,1,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA7,,,
QA7Z,,"- - - - Circumstances associated with exposure to a drug, medicament or biological substance influencing the episode of care without injury or harm, unspecified",category,1,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA7,,,
,BlockL3-QA8,- - - Circumstances associated with other aspects of care influencing the episode of care without injury or harm,block,3,False,True,24,browser,iCat,False,16,,BlockL1-QA0,BlockL2-QA5,,,,
QA80,,- - - - Non-administration of necessary drug without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA8,,,
QA81,,- - - - Non-provision of necessary procedure without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA8,,,
QA82,,- - - - Problem associated with physical transfer of patient without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA8,,,
QA83,,- - - - Mismatched blood used in transfusion without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA8,,,
QA84,,- - - - Other problem with transfusion without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA8,,,
QA85,,- - - - Problem with physical restraints without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA8,,,
QA86,,- - - - Problem with isolation protocol without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA8,,,
QA87,,- - - - Problem with clinical documentation without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA8,,,
QA88,,- - - - Problem with clinical software without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA8,,,
QA89,,- - - - Incorrect diagnosis without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA8,,,
QA8A,,- - - - Delayed diagnosis without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA8,,,
QA8B,,- - - - Delayed treatment without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA8,,,
QA8C,,"- - - - Problem with transitions of care, hand offs, or handovers without injury or harm",category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA8,,,
QA8D,,- - - - Patient received diagnostic test or treatment intended for another patient without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA8,,,
QA8E,,- - - - Fall in health care without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA8,,,
QA8F,,- - - - Needle stick without injury or harm,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA8,,,
QA8Y,,- - - - Other specified circumstances associated with other aspects of care influencing the episode of care without injury or harm,category,1,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA8,,,
QA8Z,,"- - - - Circumstances associated with other aspects of care influencing the episode of care without injury or harm, unspecified",category,1,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,BlockL3-QA8,,,
QB0Y,,- - - Other specified health care related circumstances influencing the episode of care without injury or harm,category,1,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,,,,
QB0Z,,"- - - Health care related circumstances influencing the episode of care without injury or harm, unspecified",category,1,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QA5,,,,
,BlockL2-QB1,- - Factors related to medical facilities and other health care,block,2,False,True,24,browser,iCat,False,7,,BlockL1-QA0,,,,,
QB10,,- - - Medical services not available in home,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB1,,,,
QB11,,- - - Person awaiting admission to adequate facility elsewhere,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB1,,,,
QB12,,- - - Waiting period for investigation or treatment other than awaiting admission to adequate facility elsewhere,category,1,False,True,24,browser,iCat,False,1,True,BlockL1-QA0,BlockL2-QB1,,,,
QB12.0,,- - - - Organ transplant candidate,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB1,,,,
QB12.Y,,- - - - Other specified waiting period for investigation or treatment other than awaiting admission to adequate facility elsewhere,category,2,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB1,,,,
QB12.Z,,"- - - - Waiting period for investigation or treatment other than awaiting admission to adequate facility elsewhere, unspecified",category,2,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB1,,,,
QB13,,- - - Unavailability or inaccessibility of helping agencies other than health care facilities,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB1,,,,
QB14,,- - - Unavailability or inaccessibility of health care facilities,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB1,,,,
QB15,,- - - Medical services not available in current medical facility,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB1,,,,
QB16,,- - - Respite care,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB1,,,,
QB1Y,,- - - Other specified factors related to medical facilities and other health care,category,1,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB1,,,,
QB1Z,,"- - - Factors related to medical facilities and other health care, unspecified",category,1,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB1,,,,
,BlockL2-QB2,- - Donors of organs or tissues,block,2,False,True,24,browser,iCat,False,6,,BlockL1-QA0,,,,,
QB20,,- - - Blood donor,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB2,,,,
QB21,,- - - Bone marrow donor,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB2,,,,
QB22,,- - - Kidney donor,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB2,,,,
QB23,,- - - Cornea donor,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB2,,,,
QB24,,- - - Liver donor,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB2,,,,
QB25,,- - - Heart donor,category,1,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB2,,,,
QB2Y,,- - - Donors of other specified organs or tissues,category,1,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB2,,,,
QB2Z,,"- - - Donors of organs or tissues, unspecified",category,1,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB2,,,,
,BlockL2-QB3,"- - Fitting, adjustment or management of devices",block,2,False,True,24,browser,iCat,False,2,,BlockL1-QA0,,,,,
QB30,,- - - Adjustment or management of implanted devices,category,1,False,True,24,browser,iCat,False,11,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.0,,- - - - Adjustment or management of implanted hearing device,category,2,False,True,24,browser,iCat,False,2,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.00,,- - - - - Adjustment or management of bone conduction device,category,3,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.01,,- - - - - Adjustment or management of cochlear device,category,3,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.0Y,,- - - - - Adjustment or management of other implanted hearing device,category,3,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.0Z,,"- - - - - Adjustment or management of implanted hearing device, unspecified",category,3,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.1,,- - - - Adjustment or management of infusion pump,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.2,,- - - - Adjustment or management of cardiac devices,category,2,False,True,24,browser,iCat,False,4,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.20,,- - - - - Adjustment or management of cardiac pacemaker,category,3,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.21,,- - - - - Adjustment or management of cardiac resynchronization therapy defibrillator,category,3,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.22,,- - - - - Adjustment or management of cardiac resynchronization therapy pacemaker,category,3,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.23,,- - - - - Adjustment or management of cardioverter-defibrillator,category,3,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.2Y,,- - - - - Other specified adjustment or management of cardiac devices,category,3,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.2Z,,"- - - - - Adjustment or management of cardiac devices, unspecified",category,3,True,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.3,,- - - - Adjustment or management of vascular access device,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.4,,- - - - Adjustment or management of implanted gastric device,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.5,,- - - - Fitting or adjustment of urinary device,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.6,,- - - - Adjustment or management of breast implant,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.7,,- - - - Adjustment or removal of myringotomy stent or tube,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.8,,- - - - Adjustment and management of a neurostimulator,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.9,,- - - - Fitting or adjustment of cerebrospinal fluid drainage device,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
QB30.A,,- - - - Fitting or adjustment of neuropacemaker,category,2,False,True,24,browser,iCat,True,0,True,BlockL1-QA0,BlockL2-QB3,,,,
